gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
MK327936.1_15	8783	9043	261	-1	0.280	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK327936.1_16	9050	10369	1320	-1	0.348	11	GGA/GAG/AGG	GENOMAD.072919.VV	4.802e-68	241	0	0	1	9067	Straboviridae	NA	NA	PF18343	Dda helicase SH3 domain
MK327936.1_17	10366	10677	312	-1	0.372	11	GGAG/GAGG	GENOMAD.075141.VV	7.79e-24	97	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_18	10679	11425	747	-1	0.315	11	GGA/GAG/AGG	GENOMAD.026607.VV	8.342e-91	298	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_19	11549	12151	603	-1	0.308	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK327936.1_20	12148	12771	624	-1	0.304	11	GGAG/GAGG	GENOMAD.086332.VV	1.704e-97	315	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_21	12839	13021	183	-1	0.372	11	AGGA	GENOMAD.104264.VV	9.898e-11	57	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_22	13030	13512	483	-1	0.288	11	AGGA	GENOMAD.129083.VV	9.398e-73	241	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_23	13505	13669	165	-1	0.345	11	None	GENOMAD.145786.VV	1.186e-27	105	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_24	13666	13869	204	-1	0.358	11	GGA/GAG/AGG	GENOMAD.140662.VV	1.495e-31	117	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_25	13844	14329	486	-1	0.272	11	GGAG/GAGG	GENOMAD.105454.VV	4.985e-55	190	0	0	0	9067	Straboviridae	NA	NA	K21074	NA
MK327936.1_26	14338	14679	342	-1	0.357	11	GGA/GAG/AGG	GENOMAD.109690.VV	7.338e-21	89	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_27	14679	14885	207	-1	0.333	11	AGGAG	GENOMAD.192147.VV	7.512e-39	138	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_28	14984	15229	246	-1	0.362	11	AGGAG	GENOMAD.097179.VV	4.861e-34	125	0	0	1	9067	Straboviridae	NA	NA	PF16855	Small outer capsid protein
MK327936.1_29	15298	15816	519	-1	0.393	11	AGGA	GENOMAD.034346.VV	5.518e-76	251	0	0	0	9067	Straboviridae	NA	NA	PF08761;K21503;TIGR01453;COG4508	group I intron endonuclease
MK327936.1_30	15877	16656	780	-1	0.286	11	GGA/GAG/AGG	GENOMAD.053051.VV	8.901e-05	46	0	0	0	2561	Caudoviricetes	NA	NA	PF10772;PF02086;TIGR00571;COG0338	Bacteriophage HP1, Orf24; D12 class N6 adenine-specific DNA methyltransferase
MK327936.1_31	16656	17216	561	-1	0.276	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK327936.1_32	17316	17516	201	1	0.313	11	AGGAG	GENOMAD.152329.VV	9.776e-28	106	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_33	17513	18541	1029	-1	0.340	11	GGA/GAG/AGG	GENOMAD.018173.VV	2.003e-39	153	0	0	0	9067	Straboviridae	NA	NA	K18948;TIGR01391;COG0358	DNA primase, catalytic core
MK327936.1_34	18545	18709	165	-1	0.315	11	GGAG/GAGG	GENOMAD.061484.VV	4.594e-22	89	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_35	18711	19067	357	-1	0.261	11	GGAG/GAGG	GENOMAD.195713.VV	1.03e-59	201	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_36	19080	19373	294	-1	0.354	11	AGGAG	GENOMAD.123165.VV	1.549e-37	136	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_37	19434	19691	258	-1	0.357	11	GGAG/GAGG	GENOMAD.095784.VV	9.638e-37	133	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_38	19693	19875	183	-1	0.355	11	AGGAG	GENOMAD.132984.VV	4.017e-26	101	0	0	1	9067	Straboviridae	NA	NA	PF17587	Discriminator of mRNA degradation
MK327936.1_39	19934	21361	1428	-1	0.368	11	AGGAG	GENOMAD.021334.VV	1.482e-23	108	0	0	1	2561	Caudoviricetes	NA	NA	PF20198;K18947	Sm_like domain
MK327936.1_40	21371	21715	345	-1	0.330	11	GGA/GAG/AGG	GENOMAD.075151.VV	1.032e-41	149	0	0	1	9067	Straboviridae	NA	NA	PF11113	Head assembly gene product
MK327936.1_41	21708	22883	1176	-1	0.356	11	GGA/GAG/AGG	GENOMAD.001962.VV	1.403e-75	261	0	0	0	2561	Caudoviricetes	NA	NA	K18942;COG0417	DNA polymerase elongation subunit (family B)
MK327936.1_42	23126	23464	339	-1	0.357	11	None	GENOMAD.095113.VV	2.246e-08	53	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_43	23454	24203	750	-1	0.301	11	GGA/GAG/AGG	GENOMAD.096892.VV	1.939e-53	190	0	0	1	9067	Straboviridae	NA	NA	PF09198	Bacteriophage T4 beta-glucosyltransferase
MK327936.1_44	24200	25051	852	-1	0.366	11	GGA/GAG/AGG	GENOMAD.059394.VV	2.467e-165	515	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_45	25048	25788	741	-1	0.354	11	GGAG/GAGG	GENOMAD.146707.VP	4.961e-78	261	0	0	0	9067	Straboviridae	NA	NA	PF00303;K19796;TIGR03284;COG0207	thymidylate synthase
MK327936.1_46	25796	25945	150	-1	0.293	11	GGA/GAG/AGG	GENOMAD.166451.VV	1.247e-17	76	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_47	25942	26193	252	-1	0.357	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK327936.1_48	26209	26580	372	-1	0.366	11	GGAG/GAGG	GENOMAD.099182.VV	4.551e-22	93	0	0	1	9067	Straboviridae	NA	NA	PF17578;PF08139;COG3417;TIGR02747	NA
MK327936.1_49	26591	26938	348	-1	0.339	11	None	GENOMAD.152708.VV	2.635e-16	76	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_50	27010	29706	2697	-1	0.373	11	AGGA	GENOMAD.084564.VV	7.664e-95	336	0	0	1	2561	Caudoviricetes	NA	NA	PF20286;PF03104;K18942;COG0417	DNA polymerase elongation subunit (family B)
MK327936.1_51	29785	30153	369	-1	0.317	11	GGA/GAG/AGG	GENOMAD.019273.VV	2.727e-43	154	0	0	0	2561	Caudoviricetes	NA	NA	PF01818	Bacteriophage translational regulator
MK327936.1_52	30155	30718	564	-1	0.310	11	GGA/GAG/AGG	GENOMAD.022725.VV	3.707e-79	261	0	0	1	9067	Straboviridae	NA	NA	PF16790;K18945	Bacteriophage clamp loader A subunit
MK327936.1_53	30720	31679	960	-1	0.352	11	GGAG/GAGG	GENOMAD.019433.VV	1.446e-27	117	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_54	31731	32417	687	-1	0.367	11	AGGA	GENOMAD.027944.VV	8.489e-54	190	0	0	0	9067	Straboviridae	NA	NA	PF09116	gp45 sliding clamp, C terminal
MK327936.1_55	32473	32862	390	-1	0.362	11	GGA/GAG/AGG	GENOMAD.076550.VV	7.579e-44	156	0	0	1	9067	Straboviridae	NA	NA	PF10789	Phage RNA polymerase binding, RpbA
MK327936.1_56	32872	33063	192	-1	0.297	11	GGAG/GAGG	GENOMAD.082055.VV	6.09e-31	115	0	0	1	9067	Straboviridae	NA	NA	PF17470	Phage gene product 45.2
MK327936.1_57	33115	33831	717	1	0.357	11	AGGA	GENOMAD.189901.VV	3.261e-29	119	0	0	0	9067	Straboviridae	NA	NA	PF07460	NUMOD3 motif
MK327936.1_58	33824	35470	1647	-1	0.339	11	GGA/GAG/AGG	GENOMAD.121080.VC	9.588e-92	315	0	0	0	9067	Straboviridae	NA	NA	PF13175;PF12532;COG0419;TIGR00618;K03546	DNA repair exonuclease SbcCD ATPase subunit
MK327936.1_59	35509	35724	216	-1	0.292	11	None	GENOMAD.136384.VV	2.969e-12	62	0	0	1	9067	Straboviridae	NA	NA	PF17589	NA
MK327936.1_60	35696	35959	264	-1	0.311	11	GGAG/GAGG	GENOMAD.132276.VV	6.752e-26	102	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_61	35956	36975	1020	-1	0.360	11	GGA/GAG/AGG	GENOMAD.016854.VV	1.924e-125	403	0	0	1	9067	Straboviridae	NA	NA	PF11053;K21524;COG0420;TIGR00619	Terminase DNA packaging enzyme
MK327936.1_62	36953	37576	624	-1	0.300	11	None	GENOMAD.092614.VV	4.759e-86	282	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_63	37753	38955	1203	-1	0.347	11	GGAG/GAGG	GENOMAD.096686.VV	7.073e-121	393	0	0	1	9067	Straboviridae	NA	NA	PF11440;K21521;TIGR02095;COG4641	DNA alpha-glucosyltransferase
MK327936.1_64	39022	39195	174	-1	0.328	11	None	GENOMAD.107967.VV	2.236e-30	113	0	0	1	9067	Straboviridae	NA	NA	PF17588	NA
MK327936.1_65	39199	39402	204	-1	0.324	11	GGAG/GAGG	GENOMAD.099701.VV	9.884e-21	86	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_66	39371	39688	318	-1	0.333	11	GGA/GAG/AGG	GENOMAD.073043.VV	4.611e-30	115	0	0	1	9067	Straboviridae	NA	NA	PF10849	NA
MK327936.1_67	39690	39908	219	-1	0.311	11	GGA/GAG/AGG	GENOMAD.094150.VV	1.499e-41	146	0	0	1	9067	Straboviridae	NA	NA	PF17595	NA
MK327936.1_68	39892	40449	558	-1	0.339	11	GGAG/GAGG	GENOMAD.017098.VV	6.774e-97	312	0	0	0	9067	Straboviridae	NA	NA	K22007	NA
MK327936.1_69	40528	40734	207	-1	0.280	11	None	GENOMAD.120656.VV	2.166e-28	108	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_70	40794	41009	216	-1	0.361	11	GGA/GAG/AGG	GENOMAD.133424.VV	7.871e-40	141	0	0	1	9067	Straboviridae	NA	NA	PF17599	NA
MK327936.1_71	41012	41338	327	-1	0.330	11	GGAG/GAGG	GENOMAD.082317.VV	2.852e-52	179	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_72	41391	41591	201	-1	0.378	11	GGA/GAG/AGG	GENOMAD.136028.VV	3.379e-38	136	0	0	1	9067	Straboviridae	NA	NA	PF17593	NA
MK327936.1_73	41592	41723	132	-1	0.303	11	GGAG/GAGG	GENOMAD.113301.VV	5.172e-23	91	0	0	1	9067	Straboviridae	NA	NA	PF17583	NA
MK327936.1_74	41731	42024	294	-1	0.354	11	AGGA/GGAG/GAGG	GENOMAD.109942.VV	4.129e-51	175	0	0	1	9067	Straboviridae	NA	NA	PF17603	NA
MK327936.1_75	42017	42199	183	-1	0.322	11	GGAG/GAGG	GENOMAD.140593.VV	8.976e-26	100	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_76	42358	42681	324	-1	0.333	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK327936.1_77	42653	42964	312	-1	0.397	11	AGGA	GENOMAD.119441.VV	2.242e-52	179	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_78	42967	43182	216	-1	0.319	11	GGA/GAG/AGG	GENOMAD.140402.VV	2.403e-36	131	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_79	43298	43768	471	-1	0.350	11	GGA/GAG/AGG	GENOMAD.159676.VC	2.869e-24	101	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_80	43765	45582	1818	-1	0.356	11	GGA/GAG/AGG	GENOMAD.152449.VC	8.901e-05	48	0	0	0	1	NA	NA	NA	PF13597;PF01638;K21636;TIGR02487;COG1328	anaerobic ribonucleoside-triphosphate reductase
MK327936.1_81	45579	46052	474	-1	0.333	11	GGA/GAG/AGG	GENOMAD.019880.VV	3.9e-89	288	0	0	1	9067	Straboviridae	NA	NA	PF02945;PF09124;K18960;TIGR02646	Recombination endonuclease VII; T4 recombination endonuclease VII, dimerisation
MK327936.1_82	46095	46580	486	-1	0.362	11	GGAG/GAGG	GENOMAD.114379.VV	1.443e-93	301	0	0	1	9067	Straboviridae	NA	NA	PF10465	PinA peptidase inhibitor
MK327936.1_83	46564	46719	156	-1	0.417	11	None	GENOMAD.124362.VV	2.824e-25	98	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_84	46704	47024	321	-1	0.361	11	None	GENOMAD.087031.VV	5.221e-53	181	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_85	47035	47229	195	-1	0.333	11	GGA/GAG/AGG	GENOMAD.129253.VV	1.098e-25	100	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_86	47208	47423	216	-1	0.370	11	GGA/GAG/AGG	GENOMAD.097621.VV	9.699e-38	135	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_87	47420	47683	264	-1	0.360	11	AGGA	GENOMAD.166849.VC	3.43e-48	166	0	0	0	9067	Straboviridae	NA	NA	PF04908;K03674;COG0278;TIGR01616	Glutaredoxin-related protein
MK327936.1_88	47685	47927	243	-1	0.333	11	GGA/GAG/AGG	GENOMAD.118868.VV	2.686e-47	163	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_89	47930	48319	390	-1	0.367	11	GGAG/GAGG	GENOMAD.083488.VV	2.536e-47	166	0	0	0	9067	Straboviridae	NA	NA	PF08274;TIGR04165;COG3877	Cys-rich peptide, TIGR04165 family
MK327936.1_90	48316	49245	930	-1	0.338	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK327936.1_91	49298	50329	1032	-1	0.308	11	AGGA	GENOMAD.142828.VV	3.181e-201	622	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_92	50357	51382	1026	-1	0.335	11	AGGA	GENOMAD.142624.VV	1.617e-216	666	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_93	51391	52278	888	-1	0.318	11	GGA/GAG/AGG	GENOMAD.137395.VV	1.219e-170	531	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_94	52290	52694	405	-1	0.289	11	GGA/GAG/AGG	GENOMAD.133438.VV	5.391e-25	102	0	0	0	9067	Straboviridae	NA	NA	PF10694	NA
MK327936.1_95	52750	53277	528	-1	0.339	11	GGAG/GAGG	GENOMAD.118371.VV	1.975e-105	336	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_96	53338	53640	303	-1	0.386	11	GGAG/GAGG	GENOMAD.102915.VV	2.482e-26	104	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_97	53743	54711	969	-1	0.361	11	GGAG/GAGG	GENOMAD.041475.VV	4.062e-45	169	0	0	0	9067	Straboviridae	NA	NA	PF00308;TIGR02030;COG1485;K18944	Bacterial dnaA  protein
MK327936.1_98	54781	55044	264	-1	0.383	11	GGAG/GAGG	GENOMAD.223283.VP	5.304e-06	45	0	0	0	1	NA	NA	NA	PF13223	NA
MK327936.1_99	55041	55361	321	-1	0.305	11	None	GENOMAD.161242.VV	3.306e-18	81	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_100	55309	56280	972	-1	0.390	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK327936.1_101	56320	56781	462	-1	0.316	11	AGGA	GENOMAD.074444.VV	1.008e-16	79	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_102	56784	57305	522	-1	0.308	11	GGA/GAG/AGG	GENOMAD.107933.VV	2.807e-08	55	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_103	57312	57878	567	-1	0.309	11	AGGAG	GENOMAD.136490.VV	1.194e-19	89	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_104	58046	58219	174	-1	0.328	11	GGA/GAG/AGG	GENOMAD.161420.VV	1.198e-21	88	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_105	58209	58403	195	-1	0.323	11	GGA/GAG/AGG	GENOMAD.142479.VV	2.319e-33	122	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_106	58405	58608	204	-1	0.319	11	GGxGG	GENOMAD.080209.VV	8.695e-15	69	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_107	58608	58796	189	-1	0.349	11	AGGAG	GENOMAD.183933.VV	1.161e-31	117	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_108	58892	59278	387	-1	0.351	11	GGAG/GAGG	GENOMAD.018220.VV	9.344e-25	101	0	0	0	9067	Straboviridae	NA	NA	PF19174	NA
MK327936.1_109	59275	59568	294	-1	0.371	11	AGGAG	GENOMAD.079009.VV	1.695e-13	67	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_110	59581	59793	213	-1	0.362	11	GGA/GAG/AGG	GENOMAD.107961.VV	8.655e-31	115	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_111	59836	60417	582	-1	0.345	11	AGxAG	GENOMAD.076192.VV	3.909e-14	73	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK327936.1_112	60427	60612	186	-1	0.349	11	GGA/GAG/AGG	GENOMAD.118542.VV	1.104e-31	117	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_113	60609	60782	174	-1	0.299	11	GGA/GAG/AGG	GENOMAD.153651.VV	1.339e-20	85	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_114	60779	60985	207	-1	0.338	11	GGA/GAG/AGG	GENOMAD.106625.VV	6.332e-33	121	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_115	60982	61194	213	-1	0.343	11	GGA/GAG/AGG	GENOMAD.114355.VV	4.94e-44	153	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_116	61191	61658	468	-1	0.350	11	GGA/GAG/AGG	GENOMAD.222286.VC	1.606e-21	93	0	0	0	9067	Straboviridae	NA	NA	PF01661;COG2110	O-acetyl-ADP-ribose deacetylase (regulator of RNase III), contains Macro domain
MK327936.1_117	61655	61996	342	-1	0.339	11	GGA/GAG/AGG	GENOMAD.106769.VV	5.416e-56	190	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_118	61989	62534	546	-1	0.357	11	GGAG/GAGG	GENOMAD.104583.VV	3.05e-12	67	0	0	0	2561	Caudoviricetes	NA	NA	K12089;COG4764	NA
MK327936.1_119	62542	63003	462	-1	0.381	11	AGGAG	GENOMAD.086966.VV	6.163e-74	244	0	0	1	9067	Straboviridae	NA	NA	PF10715;K05345	T4-page Endoribonuclease RegB
MK327936.1_120	63063	63650	588	-1	0.371	11	GGAG/GAGG	GENOMAD.132274.VV	2.384e-44	161	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_121	63709	63990	282	-1	0.372	11	GGA/GAG/AGG	GENOMAD.180703.VV	5.588e-54	183	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_122	63987	64475	489	-1	0.382	11	AGGAG	GENOMAD.192218.VV	9.386e-22	94	0	0	1	9067	Straboviridae	NA	NA	PF16754;COG3772	Phage-related lysozyme (muramidase), GH24 family
MK327936.1_123	64512	64952	441	-1	0.374	11	AGGA	GENOMAD.121308.CP	7.457e-05	44	0	0	0	1	NA	NA	NA	PF16262;K18665;COG1443;TIGR02705	Isopentenyldiphosphate isomerase
MK327936.1_124	64949	65437	489	-1	0.337	11	AGGA	GENOMAD.116331.VV	1.563e-76	252	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_125	65434	65808	375	-1	0.272	11	AGGA	GENOMAD.136540.VV	1.496e-50	175	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_126	65790	66182	393	-1	0.323	11	AGGA/GGAG/GAGG	GENOMAD.176571.VV	2.286e-73	241	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_127	66151	66750	600	-1	0.300	11	AGGA	GENOMAD.140730.VV	9.332e-92	298	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_128	66798	67391	594	-1	0.386	11	AGGA	GENOMAD.081771.VV	4.819e-55	192	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_129	67435	67611	177	-1	0.362	11	GGAG/GAGG	GENOMAD.153394.VV	3.254e-27	104	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_130	67681	67944	264	-1	0.341	11	GGAG/GAGG	GENOMAD.167924.VV	1.523e-56	190	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_131	68185	68658	474	-1	0.382	11	AGGA	GENOMAD.121337.VV	2.742e-51	179	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_132	69123	69788	666	-1	0.303	11	AGGAG	GENOMAD.010923.VV	2.551e-46	168	0	0	1	9067	Straboviridae	NA	NA	PF19835;TIGR01453	group I intron endonuclease
MK327936.1_133	70488	71003	516	-1	0.318	11	None	GENOMAD.083986.VV	5.432e-23	98	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_134	71000	71293	294	-1	0.296	11	GGA/GAG/AGG	GENOMAD.111501.VV	3.051e-54	184	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_135	71297	71677	381	-1	0.373	11	GGA/GAG/AGG	GENOMAD.104199.VV	1.551e-75	247	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_136	71679	71864	186	-1	0.296	11	AGGAG	GENOMAD.106739.VV	6.821e-29	109	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_137	71941	72225	285	-1	0.389	11	AGGA	GENOMAD.209882.VV	9.868e-41	145	0	0	1	9067	Straboviridae	NA	NA	PF11634	Nuclease inhibitor from bacteriophage T4
MK327936.1_138	72303	72758	456	-1	0.386	11	None	GENOMAD.044201.VV	2.932e-89	288	0	0	0	9067	Straboviridae	NA	NA	PF13563;TIGR02258;COG1514	2'-5' RNA ligase
MK327936.1_139	72758	73000	243	-1	0.407	11	GGA/GAG/AGG	GENOMAD.123058.VV	1.232e-39	141	0	0	1	9067	Straboviridae	NA	NA	PF17594	Phage Tail fiber assembly helper gene product 57
MK327936.1_140	73000	73725	726	-1	0.354	11	AGGAG	GENOMAD.167488.VV	3.009e-32	128	0	0	0	9067	Straboviridae	NA	NA	PF04275;K19797;TIGR01223;COG0572	phosphomevalonate kinase, animal type
MK327936.1_141	73775	74305	531	-1	0.365	11	GGAG/GAGG	GENOMAD.022384.VV	1.109e-78	259	0	0	1	9067	Straboviridae	NA	NA	PF06841;TIGR02241	T4-like virus tail tube protein gp19
MK327936.1_142	74412	75236	825	-1	0.349	11	GGA/GAG/AGG	GENOMAD.022907.VV	7.857e-148	464	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_143	75236	75688	453	-1	0.333	11	AGGAG	GENOMAD.019417.VV	6.289e-39	143	0	0	0	9067	Straboviridae	NA	NA	PF08722	TnsA-like endonuclease N terminal
MK327936.1_144	75736	76326	591	1	0.340	11	AGGAG	GENOMAD.023237.VV	7.252e-31	122	0	0	0	9067	Straboviridae	NA	NA	PF11246	Base plate wedge protein 53
MK327936.1_145	76310	78037	1728	1	0.385	11	GGAG/GAGG	GENOMAD.034743.VV	4.798e-64	234	0	0	1	9067	Straboviridae	NA	NA	PF06714	Gp5 N-terminal OB domain
MK327936.1_146	78012	78566	555	1	0.375	11	None	GENOMAD.078012.VV	1.048e-74	248	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_147	78567	78860	294	1	0.408	11	GGAG/GAGG	GENOMAD.158224.VP	3.852e-05	43	0	0	0	2561	Caudoviricetes	NA	NA	PF13665;COG4104	Zn-binding Pro-Ala-Ala-Arg (PAAR) domain, incolved in TypeVI secretion
MK327936.1_148	78869	80851	1983	1	0.348	11	AGGA	GENOMAD.073177.VV	7.201e-49	190	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_149	80848	83946	3099	1	0.339	11	AGGA/GGAG/GAGG	GENOMAD.070710.VV	0.0	1763	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_150	83939	84943	1005	1	0.373	11	GGA/GAG/AGG	GENOMAD.025539.VV	4.249e-202	624	0	0	1	9067	Straboviridae	NA	NA	PF09215	Bacteriophage T4, Gp8
MK327936.1_151	85007	85873	867	1	0.356	11	AGGA	GENOMAD.035950.VV	9.557e-51	184	0	0	1	9067	Straboviridae	NA	NA	PF07880	Bacteriophage T4 gp9/10-like protein
MK327936.1_152	85873	87678	1806	1	0.338	11	None	GENOMAD.025461.VV	0.0	1017	0	0	1	9067	Straboviridae	NA	NA	PF07880	Bacteriophage T4 gp9/10-like protein
MK327936.1_153	87678	87905	228	1	0.342	11	AGGA	GENOMAD.073553.VV	6.372e-14	67	0	0	1	9067	Straboviridae	NA	NA	PF08677	GP11 baseplate wedge protein
MK327936.1_154	87916	88392	477	1	0.354	11	None	GENOMAD.082766.VV	4.185e-47	167	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_155	88389	89939	1551	1	0.397	11	GGA/GAG/AGG	GENOMAD.078284.VV	3.849e-103	347	0	0	1	9067	Straboviridae	NA	NA	PF09089	Phage short tail fibre protein gp12, middle domain
MK327936.1_156	89949	91406	1458	1	0.340	11	AGGA	GENOMAD.069204.VV	6.135e-47	180	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_157	91438	92367	930	1	0.376	11	AGGA	GENOMAD.013602.VV	2.473e-178	554	0	0	0	9067	Straboviridae	NA	NA	NA	NA
MK327936.1_158	92370	93140	771	1	0.307	11	GGA/GAG/AGG	GENOMAD.018386.VV	2.472e-30	123	0	0	1	2561	Caudoviricetes	NA	NA	PF11649	Virus neck protein
MK327936.1_159	93182	94000	819	1	0.330	11	AGGAG	GENOMAD.018002.VV	1.063e-40	154	0	0	1	9067	Straboviridae	NA	NA	PF16724	T4-like virus Myoviridae tail sheath stabiliser
MK327936.1_160	94009	94503	495	1	0.396	11	GGAG/GAGG	GENOMAD.016854.VV	2.445e-47	168	0	0	1	9067	Straboviridae	NA	NA	PF11053;K21524;COG0420;TIGR00619	Terminase DNA packaging enzyme
MK327936.1_161	94487	96319	1833	1	0.360	11	GGA/GAG/AGG	GENOMAD.006481.VV	4.634e-58	217	0	0	1	9067	Straboviridae	NA	NA	PF04466;K21523;COG4373;TIGR01547	Mu-like prophage FluMu protein gp28
MK327936.1_162	96351	98330	1980	1	0.394	11	GGAG/GAGG	GENOMAD.010604.VV	3.265e-68	249	0	0	1	2561	Caudoviricetes	NA	NA	PF17541;COG3497	Phage tail sheath protein FI
MK327936.1_163	98447	98938	492	1	0.380	11	GGAG/GAGG	GENOMAD.014871.VV	1.387e-61	209	0	0	1	9067	Straboviridae	NA	NA	PF06841;TIGR02241	T4-like virus tail tube protein gp19
MK327936.1_164	99022	100596	1575	1	0.355	11	GGAG/GAGG	GENOMAD.007473.VV	2.528e-69	248	0	0	1	2561	Caudoviricetes	NA	NA	PF07230;TIGR01537	Bacteriophage T4-like portal protein (Gp20)
