gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
MH616815.1_CDS_0002	1516	1331	-	MH616815.1	12.2	5219	75.0	0.622	2.992e-19	p442034 VI_12008	5219	82.232597	3.6912999670040124e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	5219	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616815.1_CDS_0003	1643	2779	+	MH616815.1	69.6	702	208.0	0.345	1.771e-60	p439551 VI_11958	702	314.529297	2.0634957996654886e-93	No_custom_HMM	No_custom_HMM	No_custom_HMM	702	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616815.1_CDS_0004	2776	3192	+	MH616815.1	24.4	31547	147.0	0.795	5.728e-44	p442058 VI_07513	31547	156.01387	7.034492582417666e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	31547	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616815.1_CDS_0005	3203	3487	+	MH616815.1	46.8	1199	93.0	0.526	5.429e-25	p382337 VI_06652	1199	84.584999	7.988202873947875e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	1199	Pyrodigal-gv_0.3.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616815.1_CDS_0006	3503	3610	+	MH616815.1	2.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616815.1_CDS_0007	3607	3735	+	MH616815.1	-16.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616815.1_CDS_0008	3747	3980	+	MH616815.1	28.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	1646	52.072857	1.3093591518344503e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	1646	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major coat protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616815.1_CDS_0009	4063	5385	+	MH616815.1	82.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616815.1_CDS_0010	5385	5714	+	MH616815.1	39.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	1944	51.384937	2.667859731391415e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	1944	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617343.1_CDS_0001	1	1152	+	MH617343.1	129.8	11698	242.0	0.44	3.058e-71	p442009 VI_07378	11698	286.994873	5.0224363747435797e-85	No_custom_HMM	No_custom_HMM	No_custom_HMM	11698	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617343.1_CDS_0002	1220	1477	+	MH617343.1	33.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617343.1_CDS_0003	1661	1795	+	MH617343.1	13.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	2374	31.809725	2.03046191152915e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	2374	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617343.1_CDS_0004	1890	3452	+	MH617343.1	319.4	20131	78.0	0.361	1.432e-16	p440868 VI_12192	7568	83.850632	3.196684473949236e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	20131	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617343.1_CDS_0005	3445	3726	+	MH617343.1	23.2	1242	47.0	0.304	1.971e-08	p296981 VI_03025	1242	66.159172	4.51267967708928e-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	1242	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617343.1_CDS_0006	3839	4102	+	MH617343.1	22.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617343.1_CDS_0007	4110	5069	+	MH617343.1	127.0	197	177.0	0.48	1.205e-50	p439678 VI_01075	197	226.967484	1.3304002678262656e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617343.1_CDS_0008	5083	6279	+	MH617343.1	182.5	1012	112.0	0.226	1.9749999999999998e-27	p443333 VI_09893	1012	206.117981	1.4127922968480325e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	1012	Pyrodigal-gv_0.3.1	CDS	#3e83f6	assembly (protein IV of M13)	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0001	3	365	+	MN719123.1	24.7	1668	236.0	0.937	3.631e-74	p440314 VI_06404	1668	209.374084	2.5893241114498427e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	1668	Pyrodigal-gv_0.3.1	CDS	#07e9a2	tail assembly protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0002	1274	435	-	MN719123.1	39.3	17460	47.0	0.389	2.986e-07	p220235 VI_08099	17460	42.459629	1.1680609040213327e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	17460	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0003	1732	1298	-	MN719123.1	19.1	19745	46.0	0.265	6.782e-08	p439359 VI_12116	19745	60.305511	5.325225410784445e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	19745	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0004	2389	2246	-	MN719123.1	5.6	25106	108.0	1.0	4.471000000000001e-31	p442379 VI_09492	25106	114.303261	4.872240736892577e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	25106	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0005	3774	2389	-	MN719123.1	87.2	33291	248.0	0.64	7.533e-77	p442313 VI_03606	197	329.478088	1.1005258331980431e-97	No_custom_HMM	No_custom_HMM	No_custom_HMM	33291	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0006	4123	3779	-	MN719123.1	38.3	306	56.0	0.36	5.367e-12	p441924 VI_08397	306	135.470123	2.653405986027462e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	306	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein Ace-like	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0007	5405	4125	-	MN719123.1	102.0	1698	175.0	0.344	3.6049999999999996e-47	p419409 VI_03277	1698	533.607056	1.715596836419875e-159	No_custom_HMM	No_custom_HMM	No_custom_HMM	1698	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein; receptor binding	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0008	6054	5809	-	MN719123.1	25.1	1859	79.0	0.513	1.843e-20	p438365 VI_08393	1859	100.318939	1.088875938756147e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	1859	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0009	6290	6060	-	MN719123.1	14.2	969	75.0	0.496	7.085e-19	p438115 VI_01058	969	93.441551	1.65275825162332e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	969	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0010	6653	6294	-	MN719123.1	43.5	1410	205.0	0.871	1.343e-63	p438987 VI_07698	1410	178.503265	7.147852775000723e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	1410	Pyrodigal-gv_0.3.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0011	7805	6657	-	MN719123.1	84.2	27563	419.0	1.0	1.602e-136	p441742 VI_02990	453	434.434753	1.2764465651107677e-129	No_custom_HMM	No_custom_HMM	No_custom_HMM	27563	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0012	8004	7789	-	MN719123.1	12.2	3104	124.0	0.907	2.4320000000000003e-36	p438373 VI_08392	3104	144.716141	1.3800070168728047e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	3104	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MN719123.1_CDS_0013	8161	8529	+	MN719123.1	32.5	638	155.0	0.635	1.791e-45	p438490 VI_02648	638	159.774841	7.764863924470181e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	638	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0001	291	1	-	ON170105.1	27.5	638	64.0	0.445	6.467e-14	p438490 VI_02648	638	76.259262	4.3788597923222595e-21	No_custom_HMM	No_custom_HMM	No_custom_HMM	638	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0002	484	810	+	ON170105.1	38.7	2866	147.0	0.674	1.229e-43	NC_023586_p5	2866	140.1241	7.131212768022241e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	2866	Pyrodigal-gv_0.3.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0003	810	1055	+	ON170105.1	27.3	13407	190.0	1.0	9.388e-59	p437357 VI_05501	13407	160.149567	1.9197277347879366e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	13407	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0004	1065	1343	+	ON170105.1	36.6	6333	133.0	0.705	6.647999999999999e-39	p437358 VI_05501	6333	115.851509	2.0462870232777746e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	6333	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0005	1343	1552	+	ON170105.1	11.0	14400	153.0	1.0	1.512e-46	AB981170_p5	14400	146.056183	5.912757127802148e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	14400	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0006	1552	1761	+	ON170105.1	42.9	11094	154.0	1.0	8.024999999999999e-47	AB981170_p6	11094	151.815063	9.394922532262257e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	11094	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0007	1764	2012	+	ON170105.1	8.6	969	83.0	0.52	9.028e-22	p438115 VI_01058	969	80.808754	1.4476003065064507e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	969	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0008	2015	2233	+	ON170105.1	21.4	2186	61.0	0.454	3.956e-14	AB981170_p8	2186	71.529686	8.934238829605038e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	2186	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0009	2308	3831	+	ON170105.1	111.5	4544	677.0	0.667	1.483e-219	AB981170_p9	4544	644.985291	2.055257467561976e-193	No_custom_HMM	No_custom_HMM	No_custom_HMM	4544	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0010	3844	4173	+	ON170105.1	46.5	974	123.0	0.574	4.032e-35	p437363 VI_05501	974	118.953934	3.324545873192195e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	974	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0011	4178	5491	+	ON170105.1	146.7	197	165.0	0.399	1.847e-46	p439678 VI_01075	197	345.317383	1.733588030223345e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0012	6009	6944	+	ON170105.1	82.5	3419	353.0	0.68	2.468e-111	p439112 VI_05608	3419	391.227905	6.27225477984874e-117	No_custom_HMM	No_custom_HMM	No_custom_HMM	3419	Pyrodigal-gv_0.3.1	CDS	#ffdf59	rolling circle DNA replication initiation	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0013	7219	6941	-	ON170105.1	0.2	33990	222.0	1.0	4.369e-70	KX179905_p12	33990	208.050735	2.5461855606921076e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	33990	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0014	7829	7239	-	ON170105.1	45.5	125	154.0	0.537	1.092e-44	p108293 VI_06205	125	247.311859	3.39143883917576e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	125	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA invertase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0015	9369	8053	-	ON170105.1	216.6	16140	827.0	0.918	4.4e-273	p385484 VI_01828	16140	729.052917	2.8283469130564168e-219	No_custom_HMM	No_custom_HMM	No_custom_HMM	16140	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0016	10488	9436	-	ON170105.1	154.4	5846	122.0	0.39	1.147e-31	KY606587_p99	5846	197.281677	9.355984606638844e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	5846	Pyrodigal-gv_0.3.1	CDS	#ffdf59	clamp loader of DNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0017	10676	11956	+	ON170105.1	73.4	1	65.0	0.225	1.092e-12	p428256 VI_04636	1	127.964539	1.3976658979742564e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	1	Pyrodigal-gv_0.3.1	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170105.1_CDS_0018	11986	12882	+	ON170105.1	19.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0001	393	1	-	ON170349.1	36.9	638	121.0	0.491	1.4759999999999999e-33	p438490 VI_02648	638	131.255219	4.829317754817373e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	638	Pyrodigal-gv_0.3.1	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0002	509	715	+	ON170349.1	20.6	9247	151.0	1.0	1.3179999999999999e-45	NC_021862_p1	9247	138.856781	9.5843531653469e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	9247	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0003	715	1842	+	ON170349.1	135.2	453	367.0	0.586	4.105e-115	p438425 VI_01048	453	340.345154	4.4980024851360295e-101	No_custom_HMM	No_custom_HMM	No_custom_HMM	453	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0004	1847	2158	+	ON170349.1	55.2	4994	162.0	0.766	1.05e-48	LC066596_p3	4994	139.93895	6.359028833596652e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	4994	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0005	2225	2425	+	ON170349.1	31.3	7106	88.0	0.66	1.019e-23	p440984 VI_08961	7106	102.915901	1.7408599764647228e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	7106	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0006	2425	2760	+	ON170349.1	45.9	12382	246.0	1.0	4.744e-78	LC066596_p5	12382	231.393661	2.717326162004296e-69	No_custom_HMM	No_custom_HMM	No_custom_HMM	12382	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0007	2840	4120	+	ON170349.1	89.0	13221	809.0	0.908	3.577e-267	NC_021866_p7	13221	820.633728	6.637680934622785e-247	No_custom_HMM	No_custom_HMM	No_custom_HMM	13221	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0008	4117	4392	+	ON170349.1	28.1	1242	54.0	0.348	5.164e-11	p296981 VI_03025	1242	82.056824	4.954887466133658e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	1242	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0009	4389	5483	+	ON170349.1	109.3	197	177.0	0.436	1.205e-50	p439678 VI_01075	197	279.452454	1.621593712962152e-82	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0010	5588	6304	+	ON170349.1	64.3	9651	378.0	0.736	6.427e-121	p414131 VI_05565	9651	291.536652	1.050092171210309e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	9651	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
ON170349.1_CDS_0011	6348	6779	+	ON170349.1	69.9	11797	359.0	1.0	1.3550000000000002e-116	NC_008575_p12	11797	325.507416	6.501714433412337e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	11797	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617617.1_CDS_0001	224	48	-	MH617617.1	16.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	9110	31.347958	4.001380387952907e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	9110	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617617.1_CDS_0002	469	224	-	MH617617.1	20.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617617.1_CDS_0003	1352	462	-	MH617617.1	76.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	453	59.410599	7.749219963923959e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	453	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617617.1_CDS_0004	1955	1464	-	MH617617.1	36.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617617.1_CDS_0005	2933	2022	-	MH617617.1	52.9	197	167.0	0.444	5.332999999999999e-47	p439678 VI_01075	197	236.895569	1.2991935606744478e-69	No_custom_HMM	No_custom_HMM	No_custom_HMM	197	Pyrodigal-gv_0.3.1	CDS	#ff59f5	Zot-like toxin	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617617.1_CDS_0006	3211	2930	-	MH617617.1	24.0	1242	43.0	0.294	4.444e-07	p296981 VI_03025	1242	62.217579	7.65678231134327e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	1242	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617617.1_CDS_0007	4673	3204	-	MH617617.1	134.5	20131	76.0	0.365	4.479e-16	p440868 VI_12192	7568	80.605316	3.0872807266833685e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	20131	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH617617.1_CDS_0008	4814	4716	-	MH617617.1	4.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135292.1_CDS_0001	439	2	-	MT135292.1	39.9	27843	132.0	0.476	3.1200000000000003e-34	NC_026613_p1	27843	129.881271	2.307331338670118e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	27843	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT135292.1_CDS_0002	1344	721	-	MT135292.1	65.4	25712	505.0	1.0	5.974000000000001e-166	NC_026582_p8	25712	485.200684	2.998683867866326e-146	No_custom_HMM	No_custom_HMM	No_custom_HMM	25712	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
