gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
NC_070838.1_CDS_0062	46598	46119	-	NC_070838.1	102.6	38775	66.0	0.419	3.285e-13	KU160673_p68	38775	67.589035	2.3611103847752044e-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	38775	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0063	46996	46598	-	NC_070838.1	88.4	25534	89.0	0.431	3.5769999999999998e-22	KU160673_p69	25534	95.255867	5.3893363320715266e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	25534	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0064	48684	47050	-	NC_070838.1	348.2	239	78.0	0.232	2.714e-15	NC_031029_p115	239	140.964676	1.436613661850458e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	239	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA primase/helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0065	49464	48688	-	NC_070838.1	59.3	37920	284.0	0.58	1.4750000000000001e-87	KU160673_p72	37920	284.316711	1.2580327508943268e-84	No_custom_HMM	No_custom_HMM	No_custom_HMM	37920	Pyrodigal-gv_0.3.1	CDS	#ffdf59	HTH DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0066	50132	49719	-	NC_070838.1	113.8	29419	91.0	0.669	3.4349999999999997e-22	KU160673_p73	29419	84.384727	1.9233122086565168e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	29419	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0067	50764	50189	-	NC_070838.1	113.7	44	116.0	0.5	1.87e-31	p256451 VI_01358	44	159.683212	2.392449279960925e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	44	Pyrodigal-gv_0.3.1	CDS	#ffdf59	single strand DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0068	51063	50767	-	NC_070838.1	66.8	31497	121.0	0.612	1.179e-33	KU160673_p75	31497	113.128975	1.1109711092033477e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	31497	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0069	51383	51153	-	NC_070838.1	31.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0070	51541	51380	-	NC_070838.1	30.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0071	51767	51534	-	NC_070838.1	23.8	38403	79.0	0.563	2.265e-19	KU160673_p81	38403	72.807915	5.139870230487373e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	38403	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0072	52458	51913	-	NC_070838.1	136.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	21626	74.129372	2.0719108281243384e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	21626	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0073	52808	52461	-	NC_070838.1	79.5	33666	69.0	0.419	1.991e-15	KU160673_p84	33666	72.211243	7.557382412746082e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	33666	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0074	53377	52859	-	NC_070838.1	125.8	26090	150.0	0.474	2.864e-42	KU160673_p53	26090	168.683563	2.466348201472583e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	26090	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0075	53603	53448	-	NC_070838.1	21.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0076	54679	53609	-	NC_070838.1	184.7	22973	78.0	0.191	1.675e-15	MF787246_p59	22973	116.75975	2.5923498866263034e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	22973	Pyrodigal-gv_0.3.1	CDS	#ff59f5	glycosyltransferase	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0077	55474	54743	-	NC_070838.1	163.4	10079	56.0	0.267	8.164e-10	p309682 VI_04250	10079	116.414383	3.4939963804918615e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	10079	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0078	55756	55532	-	NC_070838.1	58.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0079	56141	55749	-	NC_070838.1	81.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	30950	32.021236	2.2150916867408092e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	30950	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0080	56640	56128	-	NC_070838.1	134.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0081	57050	56637	-	NC_070838.1	85.1	22197	44.0	0.34	6.618e-06	KU160669_p85	22197	34.652405	3.041216899834627e-08	No_custom_HMM	No_custom_HMM	No_custom_HMM	22197	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0082	57322	57047	-	NC_070838.1	57.8	31520	45.0	0.366	4.616e-07	KU160669_p86	31520	39.37188	1.1069013150465015e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	31520	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0083	57839	57309	-	NC_070838.1	88.9	31373	76.0	0.377	1.542e-16	KU160669_p89	31373	64.93158	1.2294534461613396e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	31373	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0084	58117	57836	-	NC_070838.1	70.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0085	58630	58274	-	NC_070838.1	76.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0086	58833	58606	-	NC_070838.1	16.0	32196	65.0	0.463	2.543e-14	KU160673_p92	32196	59.583542	6.918360035505788e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	32196	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0087	59027	58833	-	NC_070838.1	13.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0088	59740	59024	-	NC_070838.1	128.0	29337	108.0	0.371	6.199e-28	KU160673_p94	29337	107.778419	1.0748124609354166e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	29337	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0089	60023	59733	-	NC_070838.1	54.1	35218	46.0	0.309	2.063e-07	KU160669_p98	35218	46.015869	8.364332040331542e-12	No_custom_HMM	No_custom_HMM	No_custom_HMM	35218	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0090	60394	60023	-	NC_070838.1	79.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0091	60839	60447	-	NC_070838.1	78.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0092	61189	60836	-	NC_070838.1	32.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0093	61728	61186	-	NC_070838.1	104.9	3436	51.0	0.544	1.484e-09	NC_028672_p246	29957	39.608456	7.125115991955054e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	3436	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0094	61986	61783	-	NC_070838.1	16.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0095	62647	62054	-	NC_070838.1	93.4	3207	95.0	0.706	1.22e-24	KY969628_p49	3207	88.622391	4.426271154832853e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	3207	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0096	63091	62786	-	NC_070838.1	56.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0097	63639	63253	-	NC_070838.1	56.0	30102	79.0	0.361	1.451e-18	KU160673_p106	30102	69.375748	6.183340995439341e-19	No_custom_HMM	No_custom_HMM	No_custom_HMM	30102	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0098	63878	63636	-	NC_070838.1	2.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_070838.1_CDS_0099	65072	64329	-	NC_070838.1	135.6	32919	49.0	0.218	4.689e-07	KU160673_p109	32919	41.984142	1.8808252655029667e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	32919	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0001	264	551	+	NC_009811.2	21.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0002	717	971	+	NC_009811.2	25.1	14554	188.0	1.0	1.724e-57	NC_020871_p1	14554	171.400116	5.929270686238324e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	14554	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0003	968	1228	+	NC_009811.2	19.2	9566	188.0	1.0	1.9050000000000002e-57	KJ586795_p181	9566	171.852203	5.356225593046514e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	9566	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0004	1252	1437	+	NC_009811.2	5.4	18466	129.0	0.983	3.094e-37	NC_009811_p4	18466	126.507652	6.686202187741771e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	18466	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0005	1455	1628	+	NC_009811.2	7.1	10584	125.0	1.0	4.364e-36	KJ586795_p180	10584	126.582291	6.647357468864836e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	10584	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0006	1785	2045	+	NC_009811.2	22.6	9527	187.0	1.0	4.756e-57	NC_024787_p17	9527	181.991577	2.9546485432359554e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	9527	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0007	2059	2346	+	NC_009811.2	33.4	9852	235.0	1.0	1.873e-73	NC_024787_p18	9852	215.526871	1.0978912926517588e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	9852	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0008	2499	2771	+	NC_009811.2	28.4	9612	222.0	1.0	3.606e-69	NC_024787_p19	9612	207.055618	6.825558887209451e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	9612	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0009	2904	3032	+	NC_009811.2	9.5	9360	99.0	1.0	2.45e-27	DQ004855_p116	9360	104.669037	4.011699424203841e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	9360	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0010	3335	3745	+	NC_009811.2	51.1	98	57.0	0.377	6.458e-11	p122352 VI_00412	9107	295.150085	4.8183523841480327e-88	No_custom_HMM	No_custom_HMM	No_custom_HMM	98	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0011	3735	3920	+	NC_009811.2	5.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0012	3913	4143	+	NC_009811.2	27.2	7175	129.0	0.838	5.673e-37	NC_021781_p30	7175	118.097473	3.12485759968427e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	7175	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0013	4150	4263	+	NC_009811.2	8.8	12028	60.0	1.0	9.375e-13	KJ586795_p171	12028	42.140602	1.7649121198436802e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	12028	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0014	4442	4942	+	NC_009811.2	59.3	13577	357.0	1.0	1.5829999999999998e-114	KJ586795_p170	13577	340.846313	2.0704989060459628e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	13577	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0015	4945	5451	+	NC_009811.2	72.6	12804	411.0	1.0	4.621e-133	DQ004855_p123	12804	361.90976	7.940028899826916e-109	No_custom_HMM	No_custom_HMM	No_custom_HMM	12804	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0016	5461	6645	+	NC_009811.2	140.2	11450	973.0	1.0	2.5e-323	NC_025440_p5	11450	929.129883	4.0914799561480735e-280	No_custom_HMM	No_custom_HMM	No_custom_HMM	11450	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0017	6798	7223	+	NC_009811.2	48.9	7738	288.0	0.963	7.362999999999999e-91	NC_009811_p18	7738	248.980728	2.5315719215554738e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	7738	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0018	7241	7531	+	NC_009811.2	38.6	6964	210.0	1.0	1.202e-64	NC_024364_p153	6964	187.107529	1.024795400979533e-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	6964	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0019	7528	7713	+	NC_009811.2	18.0	6159	139.0	1.0	8.189999999999999e-41	NC_024359_p23	6159	137.857025	1.7405959266053977e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	6159	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0020	7713	8060	+	NC_009811.2	32.5	3392	166.0	0.708	1.384e-48	KM612265_p37	3392	224.514038	5.426299343176137e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	3392	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0021	8092	8373	+	NC_009811.2	38.5	9728	218.0	1.0	1.3559999999999998e-67	NC_024359_p25	9728	194.464203	4.575062837603649e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	9728	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0022	8452	8784	+	NC_009811.2	37.6	9112	245.0	1.0	1.458e-76	NC_024359_p26	9112	165.688721	2.653191401210534e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	9112	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0023	8815	9180	+	NC_009811.2	14.7	11576	222.0	1.0	7.364000000000001e-69	NC_024359_p27	11576	188.08197	6.642093076665195e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	11576	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0024	9447	9809	+	NC_009811.2	50.9	10101	276.0	1.0	3.453e-87	NC_021781_p44	10101	247.983597	2.82047190836141e-74	No_custom_HMM	No_custom_HMM	No_custom_HMM	10101	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0025	9809	10165	+	NC_009811.2	21.4	10214	263.0	1.0	1.0539999999999999e-82	NC_024364_p144	10214	262.495667	7.257653018296804e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	10214	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0026	10982	10209	-	NC_009811.2	68.7	246	105.0	0.304	1.427e-25	p216000 VI_03943	246	227.021332	8.449148748968687e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	246	Pyrodigal-gv_0.3.1	CDS	#838383	NinI-like serine-threonine phosphatase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0027	11315	10995	-	NC_009811.2	37.0	9499	223.0	1.0	1.7340000000000001e-69	NC_021781_p47	9499	203.128891	8.30574328842791e-61	No_custom_HMM	No_custom_HMM	No_custom_HMM	9499	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0028	11496	11308	-	NC_009811.2	3.9	9952	111.0	0.93	2.7310000000000003e-31	NC_024359_p33	9952	127.495293	2.9627279439266727e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	9952	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0029	12049	11522	-	NC_009811.2	49.9	9730	74.0	0.919	1.941e-18	KJ591605_p180	121	110.87001	1.60359308950038e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	9730	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_009811.2_CDS_0030	12327	12046	-	NC_009811.2	16.6	9517	237.0	1.0	4.788e-74	NC_024359_p35	9517	216.187729	8.78683865764848e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	9517	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
