gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_929	960238	960858	621	-1	0.694	11	GGAG/GAGG	GENOMAD.124471.VC	5.255e-29	117	0	0	0	1246	Caudoviricetes	NA	NA	PF09343;TIGR02217;COG5448	TIGR02217 family protein
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_930	960858	963035	2178	-1	0.727	11	AGGA	GENOMAD.146095.VP	3.546e-58	220	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_931	963032	963202	171	-1	0.731	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_932	963265	963720	456	-1	0.726	11	None	GENOMAD.117280.VV	2.685e-31	121	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_933	963720	964670	951	-1	0.692	11	GGAGG	GENOMAD.027407.VV	2.391e-164	514	0	0	1	1246	Caudoviricetes	NA	NA	PF18906	Phage tail tube protein
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_934	964698	965150	453	-1	0.735	11	GGA/GAG/AGG	GENOMAD.109719.VV	5.78e-22	94	0	0	1	1246	Caudoviricetes	NA	NA	PF06141	Phage minor tail protein U
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_935	965141	965281	141	-1	0.695	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_936	965278	965979	702	-1	0.758	11	None	GENOMAD.224367.VP	1.914e-108	348	0	0	0	1246	Caudoviricetes	NA	NA	PF20039	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_937	965979	966212	234	-1	0.615	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_938	966209	966415	207	-1	0.729	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_939	966412	966726	315	-1	0.730	11	None	GENOMAD.225387.VP	4.104e-46	161	0	0	0	1246	Caudoviricetes	NA	NA	PF05354	Phage Head-Tail Attachment
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_940	966728	967750	1023	-1	0.684	11	AGGAG	GENOMAD.124233.VP	5.766e-73	251	0	0	1	1246	Caudoviricetes	NA	NA	PF03864	Phage major capsid protein E
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_941	967826	968215	390	-1	0.713	11	AGGAG	GENOMAD.222716.VP	9.727e-41	147	0	0	0	1246	Caudoviricetes	NA	NA	PF02924	Bacteriophage lambda head decoration protein D
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_942	968229	969452	1224	-1	0.750	11	GGAG/GAGG	GENOMAD.160855.VP	4.969e-14	77	0	0	0	1246	Caudoviricetes	NA	NA	PF00574;TIGR00706;COG0740	signal peptide peptidase SppA, 36K type
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_943	969462	970934	1473	-1	0.704	11	GGA/GAG/AGG	GENOMAD.112703.VP	2.336e-65	235	0	0	1	1246	Caudoviricetes	NA	NA	PF05136;TIGR01539;COG5511	phage portal protein, lambda family
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_944	970941	971138	198	-1	0.727	11	None	GENOMAD.220917.VP	6.696e-16	72	0	0	0	1	NA	NA	NA	PF19645	gpW
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_945	971163	974228	3066	-1	0.705	11	None	GENOMAD.179152.VP	8.162e-76	280	0	0	1	1246	Caudoviricetes	NA	NA	PF20454;PF05876;K21512;COG5525	Phage terminase, large subunit GpA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_946	974245	974757	513	-1	0.727	11	GGA/GAG/AGG	GENOMAD.222196.VP	1.528e-88	287	0	0	1	1246	Caudoviricetes	NA	NA	PF07278;COG4220;K22014;TIGR01481	Phage DNA packaging protein, Nu1 subunit of terminase
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_947	974870	975064	195	-1	0.662	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_948	975208	975411	204	-1	0.721	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_949	975411	976277	867	-1	0.727	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_950	976411	976668	258	-1	0.702	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_951	976792	977325	534	1	0.687	11	AGGAG	GENOMAD.171853.CP	4.186e-106	338	0	0	0	1	NA	NA	NA	PF10702;TIGR02019;K07013;COG1719	bacteriochlorophyll 4-vinyl reductase
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_952	977302	978606	1305	-1	0.712	11	GGAG/GAGG	GENOMAD.208446.VP	3.02e-29	125	0	0	0	1246	Caudoviricetes	NA	NA	PF01555;COG4725;K13581	N6-adenosine-specific RNA methylase IME4
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_953	978596	980086	1491	-1	0.724	11	None	GENOMAD.038338.VV	4.819e-07	55	0	0	0	1246	Caudoviricetes	NA	NA	COG3392	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_954	980605	980916	312	-1	0.673	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_955	981030	981233	204	-1	0.657	11	AGGAG	GENOMAD.158735.CP	6.369e-32	118	0	0	0	1	NA	NA	NA	PF11127	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_956	981343	981936	594	-1	0.739	11	GGAGG	GENOMAD.123361.VV	1.359e-77	257	0	0	0	1246	Caudoviricetes	NA	NA	PF20057	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_957	981926	982144	219	-1	0.712	11	GGAGG	GENOMAD.209253.VV	1.826e-31	117	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_958	982144	982689	546	-1	0.705	11	GGAG/GAGG	GENOMAD.221061.VP	1.003e-81	268	0	0	0	1246	Caudoviricetes	NA	NA	PF02075;COG0817;TIGR00228;K01159	Holliday junction resolvasome RuvABC endonuclease subunit
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_959	982820	985729	2910	-1	0.703	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_960	985726	985992	267	-1	0.663	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_961	986004	987326	1323	-1	0.678	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_962	987323	988099	777	-1	0.703	11	GGAG/GAGG	GENOMAD.221183.VP	2.827e-62	216	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_963	988096	988872	777	-1	0.704	11	None	GENOMAD.047184.VV	3.322e-50	181	0	0	1	1246	Caudoviricetes	NA	NA	PF01930;TIGR00372;COG5377	CRISPR-associated protein Cas4
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_964	988880	989338	459	-1	0.725	11	None	GENOMAD.183589.VV	7.788e-54	186	0	0	0	1	NA	NA	NA	PF20121;PF03884;COG3024	Endogenous inhibitor of DNA gyrase, YacG/DUF329 family
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_965	989346	990074	729	-1	0.724	11	GGAGG	GENOMAD.223152.VP	2.812e-73	247	0	0	0	1246	Caudoviricetes	NA	NA	PF05037	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_966	990080	990913	834	-1	0.699	11	GGAGG	GENOMAD.197056.VP	6.674e-50	181	0	0	1	1246	Caudoviricetes	NA	NA	PF13479;TIGR01618	AAA domain
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_967	990913	991443	531	-1	0.708	11	AGGAG	GENOMAD.223546.VP	3.579e-30	119	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_968	991440	991721	282	-1	0.734	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_969	991664	992047	384	-1	0.714	11	AGGAG	GENOMAD.087745.VV	3.713e-17	79	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_970	992081	992668	588	-1	0.707	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_971	992962	993690	729	1	0.716	11	GGA/GAG/AGG	GENOMAD.153144.VV	2.489e-19	90	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_972	993687	993968	282	1	0.709	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_973	993979	994650	672	1	0.683	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_974	994932	995432	501	1	0.711	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_975	995429	996763	1335	1	0.706	11	GGA/GAG/AGG	GENOMAD.169508.VP	1.164e-24	111	0	0	1	1246	Caudoviricetes	NA	NA	PF04708;PF13262;COG1961;K14060	Site-specific DNA recombinase related to the DNA invertase Pin
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_954036_997161_976	996760	997161	402	1	0.711	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1310	1347804	1348637	834	1	0.743	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1311	1348641	1348742	102	1	0.716	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1312	1348747	1349181	435	1	0.775	11	GGxGG	GENOMAD.153090.VV	4.789e-47	166	0	0	1	1246	Caudoviricetes	NA	NA	PF06892	Phage regulatory protein CII (CP76)
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1313	1349181	1351106	1926	1	0.772	11	None	GENOMAD.220252.VP	4.512e-76	272	0	0	0	1246	Caudoviricetes	NA	NA	PF02914;PF09299	Bacteriophage Mu transposase; Mu transposase, C-terminal
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1314	1351103	1352095	993	1	0.758	11	AGGAGG	GENOMAD.223527.VP	2.411e-14	77	0	0	0	1246	Caudoviricetes	NA	NA	PF09077	Mu B transposition protein, C terminal
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1315	1352092	1352418	327	1	0.804	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1316	1352657	1353115	459	1	0.769	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1317	1353246	1353506	261	1	0.747	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1318	1353503	1353829	327	1	0.804	11	GGAG/GAGG	GENOMAD.126379.VP	1.264e-20	88	0	0	0	1246	Caudoviricetes	NA	NA	PF14090;TIGR02702;K09012;COG2345	iron-sulfur cluster biosynthesis transcriptional regulator SufR
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1319	1353833	1354384	552	1	0.763	11	GGAGG	GENOMAD.079010.VV	1.606e-07	53	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1320	1354381	1354608	228	1	0.794	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1321	1354605	1355036	432	1	0.796	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1322	1355038	1355445	408	1	0.794	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1323	1355760	1356128	369	1	0.713	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1324	1356186	1356560	375	1	0.712	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1325	1356557	1356853	297	1	0.761	11	GGAGG	GENOMAD.213147.VP	1.526e-14	70	0	0	0	1246	Caudoviricetes	NA	NA	PF14277;COG3811;TIGR02719	Uncharacterized protein YjhX, UPF0386/DUF2084 family
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1326	1356855	1357409	555	1	0.757	11	GGA/GAG/AGG	GENOMAD.206453.VP	2.065e-49	175	0	0	1	1246	Caudoviricetes	NA	NA	PF11985	Bacteriophage Mu, Gp27
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1327	1357406	1357624	219	1	0.767	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1328	1357617	1358951	1335	1	0.738	11	GGA/GAG/AGG	GENOMAD.025283.VV	5.107e-43	167	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1329	1358964	1359521	558	1	0.699	11	AGGAG	GENOMAD.168661.VP	5.235e-48	171	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1330	1359521	1360090	570	1	0.777	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1331	1360094	1360477	384	1	0.708	11	GGAGG	GENOMAD.137267.VP	1.082e-38	141	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1332	1360493	1361341	849	1	0.686	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1333	1361338	1361814	477	1	0.771	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1334	1361816	1362562	747	1	0.805	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1335	1362559	1362843	285	1	0.747	11	GGAG/GAGG	GENOMAD.053583.VV	3.328e-05	43	0	0	1	1	NA	NA	NA	PF23148	Podophage GP4 fiber-tail adaptor protein gp77
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1336	1362853	1364334	1482	1	0.752	11	AGGAG	GENOMAD.147699.VV	4.108e-32	135	0	0	0	1246	Caudoviricetes	NA	NA	PF06074;COG4383	Mu-like prophage protein gp29
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1337	1364334	1365608	1275	1	0.761	11	None	GENOMAD.169564.VP	1.501e-41	162	0	0	0	1246	Caudoviricetes	NA	NA	COG2369	Uncharacterized conserved protein, contains phage Mu gpF-like domain
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1338	1365676	1366224	549	1	0.747	11	AGGA	GENOMAD.207323.VP	2.725e-45	163	0	0	1	1246	Caudoviricetes	NA	NA	PF05069;TIGR01635;COG5005	phage virion morphogenesis (putative tail completion) protein
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1339	1366342	1366797	456	-1	0.772	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1340	1366794	1367258	465	-1	0.744	11	None	GENOMAD.223944.VP	3.68e-08	54	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1341	1367251	1368141	891	-1	0.701	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1342	1368276	1369391	1116	1	0.757	11	None	GENOMAD.222285.VV	3.997e-25	111	0	0	1	1246	Caudoviricetes	NA	NA	PF05929;COG4388	Phage capsid scaffolding protein (GPO) serine peptidase
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1343	1369388	1369768	381	1	0.761	11	AGGA/GGAG/GAGG	GENOMAD.141323.VV	1.39e-35	132	0	0	0	1246	Caudoviricetes	NA	NA	PF09956;COG5471	Predicted phage recombinase, RecA/RadA family
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1344	1369786	1370715	930	1	0.702	11	AGGAGG	GENOMAD.182091.VV	1.824e-146	462	0	0	1	1246	Caudoviricetes	NA	NA	PF03864	Phage major capsid protein E
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1345	1370715	1370918	204	1	0.760	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1346	1370922	1371347	426	1	0.777	11	None	GENOMAD.218244.VP	2.853e-17	80	0	0	1	1246	Caudoviricetes	NA	NA	PF07030;COG4387	Mu-like prophage protein gp36
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1347	1371377	1371772	396	1	0.773	11	GGA/GAG/AGG	GENOMAD.062542.VV	4.337e-17	79	0	0	1	1246	Caudoviricetes	NA	NA	PF09646;COG2369	Gp37 protein
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1348	1371774	1372703	930	1	0.740	11	GGAG/GAGG	GENOMAD.022050.VV	2.068e-71	245	0	0	1	1246	Caudoviricetes	NA	NA	PF18906	Phage tail tube protein
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1349	1372718	1373050	333	1	0.730	11	AGGAG	GENOMAD.046160.VV	2.266e-23	96	0	0	1	1246	Caudoviricetes	NA	NA	PF08748	Phage tail assembly chaperone
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1350	1373098	1373400	303	1	0.785	11	GGAG/GAGG	GENOMAD.038599.VV	1.662e-14	70	0	0	0	1246	Caudoviricetes	NA	NA	PF08809	Phage related hypothetical protein (DUF1799)
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1351	1373397	1375130	1734	1	0.765	11	GGAGG	GENOMAD.146095.VP	1.286e-22	106	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1352	1375135	1375482	348	1	0.761	11	GGAG/GAGG	GENOMAD.049124.VV	2.814e-31	119	0	0	1	1246	Caudoviricetes	NA	NA	PF05939;COG4718	Phage minor tail protein
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1353	1375482	1375955	474	1	0.703	11	GGAG/GAGG	GENOMAD.021774.VV	9.171e-63	212	0	0	1	1246	Caudoviricetes	NA	NA	PF08875;COG4672;TIGR01600	Phage-related protein
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1354	1375973	1376419	447	1	0.756	11	GGAG/GAGG	GENOMAD.151617.VC	1.804e-16	78	0	0	0	1246	Caudoviricetes	NA	NA	PF06940;K13695;COG3738;TIGR02219	Uncharacterized protein YijF, DUF1287 family
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1355	1376416	1380183	3768	1	0.742	11	GGAG/GAGG	GENOMAD.092892.VV	3.24e-144	495	0	0	1	1246	Caudoviricetes	NA	NA	COG4733	Phage-related protein, tail component
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1356	1380193	1380858	666	1	0.704	11	AGGAG	GENOMAD.178896.VP	5.933e-05	46	0	0	0	4599	Fromanvirus	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1357	1380870	1381289	420	1	0.681	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1358	1381289	1381708	420	1	0.688	11	GGAG/GAGG	GENOMAD.133809.VP	6.949e-15	73	0	0	0	4661	Cuernavacavirus	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1359	1381781	1382524	744	1	0.777	11	GGAG/GAGG	GENOMAD.080960.VV	1.227e-10	64	0	0	0	1246	Caudoviricetes	NA	NA	PF05838;COG3926;K22918	Lysozyme family protein
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1360	1382684	1382920	237	1	0.717	11	AGGAG	GENOMAD.220375.VP	2.204e-10	57	0	0	0	1246	Caudoviricetes	NA	NA	TIGR02747	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1361	1382923	1383453	531	1	0.744	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1347804_1384464_1362	1383715	1384464	750	1	0.709	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1888773_1932574_1850	1888773	1889588	816	1	0.699	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1888773_1932574_1851	1889626	1891455	1830	-1	0.689	11	GGA/GAG/AGG	GENOMAD.107079.VV	0.0	1083	0	0	0	1	NA	NA	NA	PF12708	Pectate lyase superfamily protein
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1888773_1932574_1852	1891467	1893452	1986	-1	0.724	11	GGAGG	GENOMAD.108661.VP	0.0	1139	0	0	1	9749	Queuovirinae	NA	NA	PF13550;COG4733	Phage-related protein, tail component
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1888773_1932574_1853	1893452	1893802	351	-1	0.761	11	None	GENOMAD.062106.VV	1.466e-54	186	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1888773_1932574_1854	1893806	1894396	591	-1	0.731	11	AGGAG	GENOMAD.051963.VV	5.287e-44	160	0	0	0	1246	Caudoviricetes	NA	NA	PF09931;COG5449	Uncharacterized conserved protein (DUF2163)
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1888773_1932574_1855	1894393	1894800	408	-1	0.738	11	AGGAG	GENOMAD.085300.VV	1.874e-77	253	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1888773_1932574_1856	1894807	1895082	276	-1	0.728	11	AGGAGG	GENOMAD.085300.VV	1.315e-51	176	0	0	0	1	NA	NA	NA	NA	NA
u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00|provirus_1888773_1932574_1857	1895098	1897266	2169	-1	0.759	11	GGAG/GAGG	GENOMAD.169653.VP	4.495e-34	144	0	0	1	1246	Caudoviricetes	NA	NA	COG5281	Phage-related minor tail protein
