contig	input_name	organism	virus_seq_length	end_feature	gene_count	virion_hallmark_count	rep_hallmark_count	RDRP_hallmark_count	virion_hallmark_genes	rep_hallmark_genes	RDRP_hallmark_genes	taxonomy_hierarchy	ORF_caller	gcode	avg_read_depth
ct3_DRR290133_1b_42	u1736217ctg_len-39337_circular-yes_depth-11-11-8_mult-1.00 (with DTR)	Caudoviricetes sp. ctVDKWI	39367	DTR	57	4	1	0	Major Capsid Protein|Large Terminase|Portal protein|Major Capsid Protein	dsDNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_43	u1448130ctg_len-214277_circular-yes_depth-16-14-5_mult-1.87 (with DTR)	Caudoviricetes sp. ctPN0HL	214307	DTR	217	16	8	0	Structural protein |Portal protein|Terminase large subunit|Capsid decoration protein |Structural protein |stabilisation protein|stabilisation protein|Structural protein |Structural protein |Portal protein|Terminase large subunit|Capsid decoration protein |Structural protein |stabilisation protein|stabilisation protein|Structural protein 	DNA polymerase|Putative replisome organiser protein|Helicase ATPase|DNA polymerase II, small subunit|DNA polymerase|Putative replisome organiser protein|Helicase ATPase|DNA polymerase II, small subunit		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_44	u931051ctg_len-92923_circular-yes_depth-12-12-8_mult-1.00 (with DTR)	Caudoviricetes sp. ctL0X3M	92953	DTR	119	8	4	0	Large Terminase|Portal protein|major capsid protein|head closure knob|Putative phage structural protein |minor tail protein|Distal Tail Protein|tail protein	DNA polymerase B|DNA polymerase|Helicase ATPase|Replication protein E1		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_45	u774156ctg_len-31849_circular-yes_depth-14-14-7_mult-1.00 (with DTR)	Caudoviricetes sp. ctFRCSQ	31879	DTR	35	8	0	0	Minor tail protein|Tail tape measure |Tail tube protein|Major Capsid Protein|Portal Protein|Large Terminase|tail completion protein|Head Tail Connector Protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_49	u2407836ctg_len-36754_circular-yes_depth-14-13-7_mult-1.00 (with DTR)	Caudoviricetes sp. ctG2PEA	36784	DTR	55	4	0	0	Major Capsid Protein|minor capsid protein|Portal protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_50	u681537ctg_len-45646_circular-yes_depth-14-14-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctP3P4X	45676	DTR	60	4	2	0	Portal protein|Major Capsid Protein|Minor tail protein |Large Terminase	DNA polymerase B|replicative DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_51	u1225668ctg_len-67547_circular-yes_depth-23-8-1_mult-1.59 (with DTR)	Caudoviricetes sp. ct37T0L	67577	DTR	86	12	0	0	Head Tail Connector Protein|phage major capsid protein, HK97 family|phage prohead protease|minor capsid protein|Portal protein|Terminase|Head Tail Connector Protein|phage major capsid protein, HK97 family|phage prohead protease|minor capsid protein|Portal protein|Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_52	u1598975ctg_len-27441_circular-yes_depth-26-5-4_mult-1.00 (with DTR)	Caudoviricetes sp. ctG6C6L	27471	DTR	36	8	1	0	Major Capsid Protein|prohead serine protease|Portal protein|Large Terminase|Baseplate protein |Capsid decoration protein |minor tail protein|Head Tail Connector Protein	DNA polymerase sliding clamp		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_54	u2113501ctg_len-27130_circular-yes_depth-17-7-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctGAZ3L	27160	DTR	38	3	1	0	Large Terminase|Portal Protein|Major Capsid Protein	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_55	u1597806ctg_len-30550_circular-yes_depth-11-11-10_mult-1.00 (with DTR)	Caudoviricetes sp. ctE7XHU	30580	DTR	49	5	0	0	tail tape measure protein |Large Terminase|Portal Protein|Major Capsid Protein|Tail length tape measure protein 			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_57@C159	u2403087ctg_len-3468299_circular-yes_depth-9-8-7_mult-1.00 (with DTR)	Caudoviricetes sp. ctBCURH	13418	None	14	5	0	0	Terminase|Phage stabilisation protein|Tail tube protein|Major Capsid Protein|Head Tail Connector protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_58@C151	u885724ctg_len-2678486_circular-yes_depth-10-8-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctDRNK8	45041	None	66	17	2	0	minor tail protein|tail assembly chaperone protein|tail tube protein|sheath tube|tail collar fibre protein|Tail protein|baseplate assembly protein|Virion morphogenesis family|tail completion protein|head completion protein|small terminase|Major Capsid protein|capsid scaffolding protein serine peptidase|Large Terminase|portal vertex protein|Zonular occludens toxin (Zot)|Minor Head Virion Protein	Rep protein|Replication initiation factor		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_58@C17	u885724ctg_len-2678486_circular-yes_depth-10-8-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctUEV3H	46559	None	64	10	2	0	Large Terminase|Major Capsid protein|Major Capsid protein|Head decoration protein|Major capsid protein|tail completion protein|major tail protein|tail tape measure protein |Minor tail protein|Putative phage tail protein	DNA helicase|Helicase of the snf2 family		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_60	u2692439ctg_len-85686_circular-yes_depth-17-6-5_mult-1.02 (with DTR)	Caudoviricetes sp. ctKHC4O	85716	DTR	128	16	4	0	phage terminase, small subunit, putative, P27 family|Large Terminase|Portal Protein|prohead serine protease|Major Capsid Protein|Head Tail Connector Protein|Tail tube protein|Large Terminase|Portal Protein|phage prohead protease|Major Capsid Protein|Major Capsid protein|Head Tail Connector Protein|Minor capsid protein|tail tube protein|minor tail protein	replisome organiser protein|Helicase ATPase|replisome organiser protein|Helicase ATPase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_61	u1804045ctg_len-382135_circular-yes_depth-11-11-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctE7LVR	382165	DTR	406	16	4	0	phage neck protein|Tail connector protein|Baseplate wedge protein|Major Capsid Protein|Prohead core protein protease|Portal Protein|baseplate protein|Baseplate wedge protein|Baseplate wedge protein|Baseplate wedge protein|Structural protein |Capsid decoration protein |Capsid decoration protein |Structural protein |Large Terminase|Baseplate wedge protein	Large T antigen|DNAB Like Replicative Helicase|DNA helicase|Helicase ATPase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_62	u1361237ctg_len-32314_circular-yes_depth-10-10-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctG67IC	32344	DTR	42	4	1	0	phage major capsid protein, HK97 family|phage prohead protease|Portal protein|Large Terminase	DNA polymerase sliding clamp		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_63	u2112282ctg_len-80391_circular-yes_depth-12-12-4_mult-1.00 (with DTR)	Caudoviricetes sp. ctIPH5R	80421	DTR	94	4	0	0	Large Terminase|Major Capsid Protein|Minor capsid protein|Portal protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_64	u2573306ctg_len-85282_circular-yes_depth-16-7-4_mult-1.74 (with DTR)	Caudoviricetes sp. ct41V64	85312	DTR	90	4	0	0	Major Capsid Protein|Large Terminase|Major Capsid Protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_65	u2573017ctg_len-154091_circular-yes_depth-16-8-1_mult-1.00 (with DTR)	Caudoviricetes sp. ctEAWV4	154121	DTR	186	3	2	0	Major Capsid Protein|Baseplate J like protein|Large Terminase	DNA helicase|DNAB Like Replicative Helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_66	u251892ctg_len-397841_circular-yes_depth-10-9-5_mult-1.00 (with DTR)	Caudoviricetes sp. ct7WZ06	397871	DTR	387	24	2	0	Capsid decoration protein |Capsid decoration protein |Capsid decoration protein |Capsid decoration protein |Portal Protein|Large Terminase|Baseplate wedge protein|Baseplate wedge protein|phage neck protein|Baseplate wedge protein|Baseplate wedge protein|Capsid decoration protein |Capsid decoration protein |Capsid decoration protein |Tail connector protein|Capsid decoration protein |Capsid decoration protein |Capsid decoration protein |baseplate protein|Baseplate wedge protein|Prohead core protein protease|Major Capsid Protein|Capsid decoration protein |Capsid decoration protein 	DNA helicase|DNAB Like Replicative Helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_67	u264269ctg_len-33877_circular-yes_depth-13-9-4_mult-1.00 (with DTR)	Caudoviricetes sp. ct757J4	33907	DTR	50	9	2	0	minor tail protein|major tail protein|major tail protein|head to tail adaptor|Major Capsid Protein|Portal Protein|Large Terminase|phage terminase, small subunit, putative, P27 family|Putative structural protein 	Helicase of the snf2 family|Helicase of the snf2 family		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_68	u2699451ctg_len-33529_circular-yes_depth-8-8-8_mult-1.00 (with DTR)	Caudoviricetes sp. ct4ZASV	33559	DTR	54	7	0	0	tail tape measure protein |Large Terminase|Portal Protein|prohead serine protease|Major Capsid Protein|head to tail adaptor|major tail protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_69	u2512835ctg_len-34604_circular-yes_depth-20-5-4_mult-1.00 (with DTR)	Caudoviricetes sp. ctXFZML	34634	DTR	57	8	1	0	Large Terminase|Portal Protein|Major Capsid Protein|Head Tail Connector Protein|Head Tail Connector protein|type I neck protein|tail completion protein|tail tape measure protein 	Primosomal protein 1		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_7	u1119167ctg_len-33588_circular-yes_depth-28-10-8_mult-1.00 (with DTR)	Caudoviricetes sp. ct4VOIZ	33618	DTR	59	9	1	0	Large Terminase|tail tape measure protein |tail completion protein|type I neck protein|Head Tail Connector protein|Head Tail Connector Protein|Major Capsid Protein|Portal Protein|Large Terminase	Primosomal protein 1		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_70	u454243ctg_len-63697_circular-yes_depth-21-2-1_mult-1.00 (with DTR)	Caudoviricetes sp. ctOM58A	63727	DTR	69	3	2	0	Portal protein|Large Terminase|Major Capsid Protein	DNAB Like Replicative Helicase|Helicase of the snf2 family		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_71	u1859739ctg_len-25863_circular-yes_depth-13-13-3_mult-1.00 (with DTR)	Caudoviricetes sp. ct41ZEH	25893	DTR	30	2	1	0	Large Terminase|Major Capsid Protein	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_73	u1472734ctg_len-30081_circular-yes_depth-12-12-5_mult-1.00 (with DTR)	Caudoviricetes sp. ctA5YGK	30111	DTR	41	5	0	0	Major Capsid Protein|prohead serine protease|Portal Protein|major tail protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_74	u1029916ctg_len-34011_circular-yes_depth-20-3-1_mult-1.00 (with DTR)	Caudoviricetes sp. ctASGT9	34041	DTR	44	8	1	0	minor tail protein|major tail protein|major tail protein|head to tail adaptor|Major Capsid Protein|Portal Protein|Large Terminase|phage terminase, small subunit, putative, P27 family	Helicase of the snf2 family		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_75	u605083ctg_len-24622_circular-yes_depth-8-8-8_mult-1.00 (with DTR)	Caudoviricetes sp. ctRARBR	24652	DTR	30	2	1	0	Large Terminase|Major Capsid Protein	Superfamily 3 helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_76	u1362008ctg_len-44209_circular-yes_depth-13-6-5_mult-1.00 (with DTR)	Caudoviricetes sp. ctYHK94	44239	DTR	52	5	1	0	Major Capsid Protein|Portal Protein|Large Terminase|tail tape measure protein |tail tube protein	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_77	u311098ctg_len-29579_circular-yes_depth-11-9-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctFAY2M	29609	DTR	42	5	1	0	Large Terminase|Portal Protein|phage major capsid protein, HK97 family|Head Tail Connector Protein|minor tail protein	dsDNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_78	u2071424ctg_len-86493_circular-yes_depth-12-12-5_mult-1.00 (with DTR)	Crassvirales sp. ctA35XA	86523	DTR	89	5	2	0	stabilisation protein|Structural protein |Major Capsid Protein|Portal protein|Terminase large subunit	DNA polymerase|Helicase ATPase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes;o_Crassvirales	prodigal-gv	11	NaN
ct3_DRR290133_1b_79	u920760ctg_len-28414_circular-yes_depth-12-7-5_mult-1.00 (with DTR)	Caudoviricetes sp. ct71ZP4	28444	DTR	40	3	1	0	Large Terminase|Portal Protein|Major Capsid Protein	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_8@C48	u2219817ctg_len-3439225_circular-yes_depth-23-13-8_mult-1.00 (with DTR)	Caudoviricetes sp. ctOTAFN	31992	None	28	3	0	0	Large Terminase|Portal Protein|Major Capsid Protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_81	u2040388ctg_len-34004_circular-yes_depth-9-9-9_mult-1.00 (with DTR)	Caudoviricetes sp. ctWJPGI	34034	DTR	61	12	2	0	tail tube protein|minor tail protein |Tail assembly chaperone|Small Terminase|Large Terminase|Portal|head maturation protease|Major Capsid Protein|Head Tail Connector Protein|Head tail adaptor|tail component|tail completion protein	phage replisome organiser|Replicative helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_83	u1922149ctg_len-24678_circular-yes_depth-16-8-2_mult-1.00 (with DTR)	Caudoviricetes sp. ctGXKTL	24708	DTR	35	7	0	0	Major Capsid Protein|phage prohead protease|Portal Protein|Large Terminase|minor tail protein|Tail tube protein|Head Tail Connector Protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_84	u1424928ctg_len-42679_circular-yes_depth-15-11-1_mult-1.00 (with DTR)	Caudoviricetes sp. ct7WS63	42709	DTR	50	2	0	0	Major Capsid Protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_85	u1366970ctg_len-29260_circular-yes_depth-14-11-4_mult-1.00 (with DTR)	Caudoviricetes sp. ct31A50	29290	DTR	36	4	1	0	Portal Protein|Major Capsid Protein|Putative phage serine protease XkdF|Large Terminase	DNA polymerase B Like Replicative Helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_86	u757655ctg_len-40675_circular-yes_depth-9-9-7_mult-1.00 (with DTR)	Caudoviricetes sp. ct6DX0Z	40705	DTR	51	7	0	0	Capsid Stabilizing Protein|minor capsid protein|Portal Protein|Large Terminase|Small Terminase|tail tape measure protein|Major Capsid Protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_88	u2006319ctg_len-23237_circular-yes_depth-13-11-1_mult-1.00 (with DTR)	Caudoviricetes sp. ctOK8ND	23267	DTR	31	4	1	0	Major Capsid Protein|Large Terminase|Portal Protein|Major Capsid Protein	DNA polymerase B		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_89	u2345820ctg_len-21963_circular-yes_depth-13-13-2_mult-1.00 (with DTR)	Caudoviricetes sp. ctMIKBX	21993	DTR	33	3	0	0	Large Terminase|Portal Protein|Major Capsid Protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_90	u2067607ctg_len-681265_circular-yes_depth-8-8-7_mult-1.00 (with DTR)	Caudoviricetes sp. ctD09MJ	681295	DTR	684	2	3	0	Head Tail Connector Protein|Terminase small subunit	Large T antigen|DNAB Like Replicative Helicase|Helicase of the snf2 family		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_91	u2224382ctg_len-26318_circular-yes_depth-11-7-5_mult-1.00 (with DTR)	Caudoviricetes sp. ctVABO1	26348	DTR	36	6	1	0	minor tail protein|Head Tail Connector Protein|phage major capsid protein, HK97 family|tail component|Portal Protein|Large Terminase	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_94	u1556828ctg_len-785843_circular-yes_depth-6-6-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctTBDR8	785873	DTR	801	4	5	0	minor coat protein|Portal protein|Major Capsid Protein|Genome packaging NTPase	DNAB Like Replicative Helicase|DNAB Like Replicative Helicase|Large T antigen|DNA polymerase sliding clamp|DNA polymerase sliding clamp		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_96	u54464ctg_len-83087_circular-yes_depth-6-6-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctDCATZ	83117	DTR	92	5	3	0	tail sheath|Baseplate wedge protein|minor tail protein|Large Terminase|Major Capsid protein	DNA helicase|DNAB Like Replicative Helicase|Helicase of the snf2 family		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_97	u2485094ctg_len-31005_circular-yes_depth-7-7-5_mult-1.00 (with DTR)	Caudoviricetes sp. ct7D04W	31035	DTR	45	6	0	0	Tail protein |Tail tube protein|Virion morphogenesis family|Major Capsid protein|Portal protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_98	u1105647ctg_len-27699_circular-yes_depth-7-7-7_mult-1.00 (with DTR)	Caudoviricetes sp. ctSDI7R	27729	DTR	38	7	0	0	Large Terminase|minor capsid component|prohead serine protease|Major Capsid Protein|Head Tail Connector Protein|minor tail protein|Capsid decoration protein 			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
